opsim,metric,value
long_gaps_nightsoff1_delayed-1_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5600589619618894
long_gaps_nightsoff1_delayed-1_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19907407407407407
long_gaps_nightsoff1_delayed-1_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.55023744063984
long_gaps_nightsoff1_delayed-1_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff1_delayed-1_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.27932960893854747
long_gaps_nightsoff1_delayed-1_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22875462203947797
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5630730354223191
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.2037037037037037
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5583604098975257
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2877094972067039
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9879515163015855
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9975281520082667
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9974562180964414
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9981574525792312
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22875462203947797
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5630730354223191
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.2037037037037037
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5583604098975257
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2877094972067039
long_gaps_nightsoff1_delayed1827_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.2280766773604606
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5600957647302529
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.2025462962962963
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5527055736065983
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.28212290502793297
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9880326125678873
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9974393060691378
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9974180494043605
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9981303688900379
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.2280766773604606
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5600957647302529
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.2025462962962963
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5527055736065983
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.28212290502793297
long_gaps_nightsoff2_delayed-1_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23000533492779854
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5620014945574475
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20601851851851852
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5556735816045989
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2849162011173184
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9882311617382417
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9976536055617424
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9976326395432308
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982323208877563
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23000533492779854
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5620014945574475
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20601851851851852
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5556735816045989
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2849162011173184
long_gaps_nightsoff2_delayed1827_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22924341612047416
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5606797762854158
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.2048611111111111
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5576730817295676
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2877094972067039
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9881563199242691
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9975594554558663
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.997523321202325
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982638671208632
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22924341612047416
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5606797762854158
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.2048611111111111
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5576730817295676
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2877094972067039
long_gaps_nightsoff3_delayed-1_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23035407232204577
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5611255085820321
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20717592592592593
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.554455136215946
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2849162011173184
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.988230244432907
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9977715551703792
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9976789742269965
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982241724058639
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23035407232204577
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5611255085820321
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20717592592592593
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.554455136215946
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2849162011173184
long_gaps_nightsoff3_delayed1827_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22994840047372467
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5621111965786361
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.2048611111111111
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5520182454386403
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2849162011173184
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9880990826943298
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9976052691387371
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9975974824547352
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982502489317816
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22994840047372467
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5621111965786361
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.2048611111111111
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5520182454386403
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2849162011173184
long_gaps_nightsoff4_delayed-1_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23074334420640208
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5613050640200379
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20601851851851852
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5531742064483879
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2905027932960894
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9883362349000171
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9977726007403751
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9977963775350378
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9983329249523208
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23074334420640208
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5613050640200379
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20601851851851852
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5531742064483879
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2905027932960894
long_gaps_nightsoff4_delayed1827_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.2307351413875748
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5607088332088134
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20601851851851852
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5513934016495876
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2849162011173184
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9881629570501567
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.997757700611827
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9976038692535489
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982061868693808
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.2307351413875748
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5607088332088134
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20601851851851852
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5513934016495876
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2849162011173184
long_gaps_nightsoff5_delayed-1_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23116537307619875
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5623637148330571
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20717592592592593
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5563921519620095
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.27932960893854747
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9882742523167901
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9977958958362949
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9976985256012219
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9983005776063723
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23116537307619875
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5623637148330571
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20717592592592593
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5563921519620095
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.27932960893854747
long_gaps_nightsoff5_delayed1827_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23121045861302725
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5621079716277372
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20717592592592593
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5527680579855037
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2849162011173184
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9882630907317684
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9977221705884065
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9976657202429968
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9981885446982064
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23121045861302725
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5621079716277372
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20717592592592593
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5527680579855037
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2849162011173184
long_gaps_nightsoff6_delayed-1_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.2315628367450956
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5628923591390376
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20717592592592593
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5530179955011247
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.27932960893854747
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.988267283194295
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9978316577677768
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9977615661085648
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9983237705775222
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.2315628367450956
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5628923591390376
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20717592592592593
long_gaps_nightsoff6_delayed1827_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5530179955011247
